Date,SalesRep,Product,Units,Price,Total Sales,City,State,Region,Day
2/24/2013,Cecilia  Manning,Nestle Toffee Crumble,3,365,1095,Trivandrum, Kerala,South,Sunday
2/24/2013,Bobbie  Ryan,Nestle Rolo Potz,2,222,444,Darjeeling, West Bengal,East,Sunday
2/25/2013,Elvira  Bowman,Nestle Rowntree Fruit Pastil,3,440,1320,Srinagar, Jammu and Kashmir,North,Monday
2/26/2013,Edwin  Malone,Nestle Maxibon Cookie,20,325,6500,Kolkata, West Bengal,East,Tuesday
2/26/2013,Jaime  Pearson,Nestle Kit Kat Cone,1,336,336,Jodhpur, Rajasthan,North,Tuesday
2/26/2013,Shari  Silva,Nestle Nobbly Bobbly,2,236,472,Mysore, Karnataka,South,Tuesday
2/26/2013,Robert  Munoz,Nestle Fab,2,177,354,Delhi, Delhi,North,Tuesday
2/26/2013,Johanna  Boone,Nestle Smarties Pop-Up,3,401,1203,Mysore, Karnataka,South,Tuesday
2/26/2013,Drew  Rogers,Nestle Rowntree Screamers,2,204,408,Delhi, Delhi,North,Tuesday
2/26/2013,Tiffany  May,Nestle Smarties Pop-Up,1,413,413,Agra, Uttar Pradesh,North,Tuesday
2/27/2013,Willie  Vega,Nestle Fab,1,106,106,Delhi, Delhi,North,Wednesday
2/27/2013,Robert  Munoz,Nestle Rowntree Fruit Pastil,2,121,242,Delhi, Delhi,North,Wednesday
2/27/2013,Isabel  Cross,Nestle Fab,2,475,950,Ranchi, Jharkhand,East,Wednesday
2/27/2013,Tiffany  May,Nestle Rowntree Screamers,3,438,1314,Agra, Uttar Pradesh,North,Wednesday
2/27/2013,Robert  Munoz,Nestle Toffee Crumble,2,317,634,Delhi, Delhi,North,Wednesday
2/27/2013,Andrew  Meyer,Nestle Fab,2,159,318,Mumbai, Maharashtra,West,Wednesday
2/28/2013,Donna  Reid,Nestle Fab,2,476,952,Goa, Goa,West,Thursday
2/28/2013,Jaime  Pearson,Nestle Smarties Pop-Up,2,410,820,Jodhpur, Rajasthan,North,Thursday
2/28/2013,Kyle  Carr,Nestle Aero Mint Potz,3,407,1221,Delhi, Delhi,North,Thursday
2/28/2013,Robert  Munoz,Nestle Toffee Crumble,24,491,11784,Delhi, Delhi,North,Thursday
2/28/2013,Trevor  Jones,Nestle Kit Kat Cone,1,246,246,Pune, Maharashtra,West,Thursday
2/28/2013,Johanna  Boone,Nestle Toffee Crumble,2,204,408,Mysore, Karnataka,South,Thursday
3/1/2013,Jenny  Garcia,Nestle Toffee Crumble,24,204,4896,Shimla, Himachal Pradesh,North,Friday
3/1/2013,Brooke  Horton,Nestle Smarties Pop-Up,1,355,355,Nainital, Uttarakhand,North,Friday
3/1/2013,Salvador  Bass,Nestle Toffee Crumble,2,421,842,Goa, Goa,West,Friday
3/1/2013,Kyle  Carr,Nestle Toffee Crumble,1,302,302,Delhi, Delhi,North,Friday
3/1/2013,Della  Jensen,Nestle Kit Kat Cone,1,197,197,Patna, Bihar,East,Friday
3/2/2013,Bethany  Pena,Nestle Aero Mint Potz,1,152,152,Nagpur, Maharashtra,West,Saturday
3/2/2013,Marion  Glover,Nestle Rowntree Fruit Pastil,3,412,1236,Durgapur, West Bengal,East,Saturday
3/3/2013,Eric  Rose,Nestle Rowntree Fruit Pastil,2,137,274,Mumbai, Maharashtra,West,Sunday
3/3/2013,Sonya  Mullins,Nestle Aero Mint Potz,2,479,958,Kolkata, West Bengal,East,Sunday
3/3/2013,Elaine  Ellis,Nestle Rolo Potz,2,291,582,Hyderabad, Telangana,South,Sunday
3/3/2013,Elvira  Bowman,Nestle Smarties Pop-Up,4,252,1008,Srinagar, Jammu and Kashmir,North,Sunday
3/3/2013,Jaime  Pearson,Nestle Milky Bar Stick,3,162,486,Jodhpur, Rajasthan,North,Sunday
3/3/2013,Iris  Underwood,Nestle Rowntree Screamers,1,149,149,Pune, Maharashtra,West,Sunday
3/3/2013,Robert  Munoz,Nestle Smarties Pop-Up,2,138,276,Delhi, Delhi,North,Sunday
3/4/2013,Iris  Underwood,Nestle Smarties Pop-Up,2,383,766,Pune, Maharashtra,West,Monday
3/4/2013,Rachel  Gomez,Nestle Aero Mint Potz,2,238,476,Delhi, Delhi,North,Monday
3/4/2013,Elvira  Bowman,Nestle Smarties Pop-Up,2,415,830,Srinagar, Jammu and Kashmir,North,Monday
3/4/2013,Christy  Olson,Nestle Aero Mint Potz,1,211,211,Surat, Gujarat,West,Monday
3/4/2013,Christina  Fuller,Nestle Milky Bar Stick,10,101,1010,Nagpur, Maharashtra,West,Monday
3/4/2013,Salvador  Bass,Nestle Nobbly Bobbly,1,494,494,Goa, Goa,West,Monday
3/4/2013,Lorraine  Gibson,Nestle Milky Bar Stick,3,389,1167,Kolkata, West Bengal,East,Monday
3/5/2013,Don  Gonzales,Nestle Smarties Pop-Up,2,235,470,Mysore, Karnataka,South,Tuesday
3/5/2013,Max  Rodgers,Nestle Smarties Pop-Up,3,207,621,Nagpur, Maharashtra,West,Tuesday
3/5/2013,Charlie  Wood,Nestle Fab,3,239,717,Agra, Uttar Pradesh,North,Tuesday
3/5/2013,Blake  Bridges,Nestle Kit Kat Cone,3,429,1287,Cochin, Kerala,South,Tuesday
3/6/2013,Billie  Chandler,Nestle Nobbly Bobbly,21,367,7707,Surat, Gujarat,West,Wednesday
3/6/2013,Lee  Mack,Nestle Rowntree Screamers,2,364,728,Delhi, Delhi,North,Wednesday
3/6/2013,Isabel  Cross,Nestle Toffee Crumble,7,125,875,Ranchi, Jharkhand,East,Wednesday
3/6/2013,Marian  Hill,Nestle Rolo Potz,2,433,866,Trivandrum, Kerala,South,Wednesday
3/6/2013,Brooke  Horton,Nestle Fab,3,496,1488,Nainital, Uttarakhand,North,Wednesday
3/7/2013,Iris  Underwood,Nestle Milky Bar Stick,2,104,208,Pune, Maharashtra,West,Thursday
3/7/2013,Rachel  Gomez,Nestle Maxibon Cookie,2,401,802,Delhi, Delhi,North,Thursday
3/7/2013,Rachel  Gomez,Nestle Aero Mint Potz,16,215,3440,Delhi, Delhi,North,Thursday
3/8/2013,Joey  Wong,Nestle Maxibon Cookie,1,211,211,Goa, Goa,West,Friday
3/8/2013,Kyle  Carr,Nestle Toffee Crumble,1,130,130,Delhi, Delhi,North,Friday
3/8/2013,Lee  Mack,Nestle Toffee Crumble,4,254,1016,Delhi, Delhi,North,Friday
3/8/2013,Nellie  Joseph,Nestle Rowntree Fruit Pastil,3,494,1482,Patna, Bihar,East,Friday
3/8/2013,Felicia  Jennings,Nestle Milky Bar Stick,2,265,530,Pune, Maharashtra,West,Friday
3/8/2013,Christina  Fuller,Nestle Milky Bar Stick,9,243,2187,Nagpur, Maharashtra,West,Friday
3/9/2013,Ivan  Adkins,Nestle Milky Bar Stick,3,276,828,Mumbai, Maharashtra,West,Saturday
3/9/2013,Billie  Chandler,Nestle Aero Mint Potz,2,489,978,Surat, Gujarat,West,Saturday
3/9/2013,Ellen  Weaver,Nestle Rowntree Fruit Pastil,3,259,777,Hyderabad, Telangana,South,Saturday
3/9/2013,Sylvester  Morales,Nestle Smarties Pop-Up,2,386,772,Mumbai, Maharashtra,West,Saturday
3/9/2013,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,2,471,942,Delhi, Delhi,North,Saturday
3/9/2013,Andrew  Meyer,Nestle Rolo Potz,2,277,554,Mumbai, Maharashtra,West,Saturday
3/10/2013,Patty  Thompson,Nestle Smarties Pop-Up,11,291,3201,Mumbai, Maharashtra,West,Sunday
3/10/2013,Beth  Tucker,Nestle Rolo Potz,2,437,874,Pune, Maharashtra,West,Sunday
3/10/2013,Drew  Rogers,Nestle Toffee Crumble,3,159,477,Delhi, Delhi,North,Sunday
3/10/2013,Isabel  Cross,Nestle Fab,1,138,138,Ranchi, Jharkhand,East,Sunday
3/10/2013,Cindy  Becker,Nestle Rolo Potz,2,135,270,Bangalore, Karnataka,South,Sunday
3/11/2013,Drew  Rogers,Nestle Toffee Crumble,1,290,290,Delhi, Delhi,North,Monday
3/11/2013,Robert  Munoz,Nestle Rowntree Screamers,3,110,330,Delhi, Delhi,North,Monday
3/11/2013,Brooke  Horton,Nestle Fab,2,348,696,Nainital, Uttarakhand,North,Monday
3/11/2013,Della  Jensen,Nestle Smarties Pop-Up,1,351,351,Patna, Bihar,East,Monday
3/11/2013,Bethany  Pena,Nestle Nobbly Bobbly,1,330,330,Nagpur, Maharashtra,West,Monday
3/11/2013,Mable  Lindsey,Nestle Fab,3,318,954,Ahmedabad, Gujarat,West,Monday
3/11/2013,Salvador  Bass,Nestle Maxibon Cookie,1,450,450,Goa, Goa,West,Monday
3/12/2013,Edwin  Malone,Nestle Aero Mint Potz,3,472,1416,Kolkata, West Bengal,East,Tuesday
3/12/2013,Fernando  Rowe,Nestle Milky Bar Stick,3,245,735,Ahmedabad, Gujarat,West,Tuesday
3/12/2013,Felicia  Jennings,Nestle Smarties Pop-Up,2,232,464,Pune, Maharashtra,West,Tuesday
3/13/2013,Isabel  Cross,Nestle Rowntree Fruit Pastil,4,471,1884,Ranchi, Jharkhand,East,Wednesday
3/13/2013,Cecilia  Manning,Nestle Milky Bar Stick,2,404,808,Trivandrum, Kerala,South,Wednesday
3/13/2013,Donna  Reid,Nestle Toffee Crumble,2,415,830,Goa, Goa,West,Wednesday
3/14/2013,Lynette  Brewer,Nestle Aero Mint Potz,1,149,149,Varanasi, Uttar Pradesh,North,Thursday
3/14/2013,Iris  Underwood,Nestle Aero Mint Potz,3,162,486,Pune, Maharashtra,West,Thursday
3/14/2013,Isabel  Cross,Nestle Toffee Crumble,2,434,868,Ranchi, Jharkhand,East,Thursday
3/14/2013,Trevor  Jones,Nestle Smarties Pop-Up,2,445,890,Pune, Maharashtra,West,Thursday
3/15/2013,Colleen  Warren,Nestle Fab,8,282,2256,Ahmedabad, Gujarat,West,Friday
3/15/2013,Lula  Daniels,Nestle Smarties Pop-Up,2,263,526,Nainital, Uttarakhand,North,Friday
3/15/2013,Jenny  Garcia,Nestle Smarties Pop-Up,4,113,452,Shimla, Himachal Pradesh,North,Friday
3/16/2013,Elbert  Klein,Nestle Smarties Pop-Up,1,307,307,Cochin, Kerala,South,Saturday
3/16/2013,Nellie  Joseph,Nestle Smarties Pop-Up,1,152,152,Patna, Bihar,East,Saturday
3/16/2013,Patty  Thompson,Nestle Milky Bar Stick,1,163,163,Mumbai, Maharashtra,West,Saturday
3/16/2013,Edwin  Malone,Nestle Kit Kat Cone,2,478,956,Kolkata, West Bengal,East,Saturday
3/17/2013,Brooke  Horton,Nestle Rolo Potz,1,285,285,Nainital, Uttarakhand,North,Sunday
3/17/2013,Ruben  Nunez,Nestle Fab,2,187,374,Ahmedabad, Gujarat,West,Sunday
3/17/2013,Brooke  Horton,Nestle Milky Bar Stick,1,351,351,Nainital, Uttarakhand,North,Sunday
3/17/2013,Christy  Olson,Nestle Smarties Pop-Up,2,241,482,Surat, Gujarat,West,Sunday
3/17/2013,Brooke  Horton,Nestle Toffee Crumble,3,333,999,Nainital, Uttarakhand,North,Sunday
3/17/2013,Rachel  Gomez,Nestle Aero Mint Potz,2,257,514,Delhi, Delhi,North,Sunday
3/18/2013,Robert  Munoz,Nestle Milky Bar Stick,3,247,741,Delhi, Delhi,North,Monday
3/18/2013,Elaine  Ellis,Nestle Nobbly Bobbly,1,224,224,Hyderabad, Telangana,South,Monday
3/18/2013,Andrew  Meyer,Nestle Fab,1,126,126,Mumbai, Maharashtra,West,Monday
3/18/2013,Tracy  Reed,Nestle Rolo Potz,2,451,902,Agra, Uttar Pradesh,North,Monday
3/19/2013,Marion  Glover,Nestle Aero Mint Potz,1,210,210,Durgapur, West Bengal,East,Tuesday
3/20/2013,Donna  Reid,Nestle Smarties Pop-Up,1,190,190,Goa, Goa,West,Wednesday
3/20/2013,Shari  Silva,Nestle Kit Kat Cone,2,419,838,Mysore, Karnataka,South,Wednesday
3/20/2013,Austin  Reynolds,Nestle Fab,2,151,302,Kolkata, West Bengal,East,Wednesday
3/20/2013,Bernadette  Page,Nestle Milky Bar Stick,2,373,746,Delhi, Delhi,North,Wednesday
3/20/2013,Johanna  Boone,Nestle Toffee Crumble,3,114,342,Mysore, Karnataka,South,Wednesday
3/21/2013,Ben  Perez,Nestle Rowntree Fruit Pastil,1,179,179,Goa, Goa,West,Thursday
3/21/2013,Edwin  Malone,Nestle Kit Kat Cone,4,274,1096,Kolkata, West Bengal,East,Thursday
3/21/2013,Blake  Bridges,Nestle Maxibon Cookie,13,213,2769,Cochin, Kerala,South,Thursday
3/21/2013,Don  Gonzales,Nestle Fab,2,412,824,Mysore, Karnataka,South,Thursday
3/21/2013,Cassandra  Franklin,Nestle Toffee Crumble,1,458,458,Delhi, Delhi,North,Thursday
3/21/2013,Sylvester  Morales,Nestle Aero Mint Potz,2,128,256,Mumbai, Maharashtra,West,Thursday
3/21/2013,Della  Jensen,Nestle Fab,1,387,387,Patna, Bihar,East,Thursday
3/21/2013,Peter  Hodges,Nestle Toffee Crumble,4,108,432,Shimla, Himachal Pradesh,North,Thursday
3/22/2013,Bernadette  Page,Nestle Rowntree Screamers,1,213,213,Delhi, Delhi,North,Friday
3/22/2013,Johanna  Boone,Nestle Milky Bar Stick,1,404,404,Mysore, Karnataka,South,Friday
3/22/2013,Dan  Peterson,Nestle Rolo Potz,3,411,1233,Shimla, Himachal Pradesh,North,Friday
3/22/2013,Lorraine  Gibson,Nestle Fab,3,422,1266,Kolkata, West Bengal,East,Friday
3/23/2013,Bernadette  Page,Nestle Kit Kat Cone,2,380,760,Delhi, Delhi,North,Saturday
3/23/2013,Austin  Reynolds,Nestle Aero Mint Potz,4,377,1508,Kolkata, West Bengal,East,Saturday
3/23/2013,Allan  Ramos,Nestle Fab,2,158,316,Jodhpur, Rajasthan,North,Saturday
3/23/2013,Edwin  Malone,Nestle Milky Bar Stick,1,196,196,Kolkata, West Bengal,East,Saturday
3/23/2013,Drew  Rogers,Nestle Rowntree Fruit Pastil,1,160,160,Delhi, Delhi,North,Saturday
3/24/2013,Brooke  Horton,Nestle Smarties Pop-Up,1,176,176,Nainital, Uttarakhand,North,Sunday
3/24/2013,Cindy  Becker,Nestle Maxibon Cookie,2,350,700,Bangalore, Karnataka,South,Sunday
3/24/2013,Jaime  Pearson,Nestle Rowntree Fruit Pastil,3,295,885,Jodhpur, Rajasthan,North,Sunday
3/24/2013,Patty  Thompson,Nestle Rowntree Fruit Pastil,2,359,718,Mumbai, Maharashtra,West,Sunday
3/24/2013,Mable  Lindsey,Nestle Rowntree Fruit Pastil,17,138,2346,Ahmedabad, Gujarat,West,Sunday
3/24/2013,Sonya  Mullins,Nestle Smarties Pop-Up,3,187,561,Kolkata, West Bengal,East,Sunday
3/25/2013,Cecilia  Manning,Nestle Smarties Pop-Up,3,144,432,Trivandrum, Kerala,South,Monday
3/25/2013,Tiffany  May,Nestle Maxibon Cookie,3,180,540,Agra, Uttar Pradesh,North,Monday
3/25/2013,Isabel  Cross,Nestle Milky Bar Stick,2,195,390,Ranchi, Jharkhand,East,Monday
3/25/2013,Willie  Vega,Nestle Rowntree Fruit Pastil,2,415,830,Delhi, Delhi,North,Monday
3/25/2013,Drew  Rogers,Nestle Rowntree Fruit Pastil,3,365,1095,Delhi, Delhi,North,Monday
3/25/2013,Della  Jensen,Nestle Fab,1,463,463,Patna, Bihar,East,Monday
3/25/2013,Pauline  Beck,Nestle Smarties Pop-Up,2,404,808,Pune, Maharashtra,West,Monday
3/26/2013,Pauline  Beck,Nestle Aero Mint Potz,3,257,771,Pune, Maharashtra,West,Tuesday
3/26/2013,Peter  Hodges,Nestle Smarties Pop-Up,2,126,252,Shimla, Himachal Pradesh,North,Tuesday
3/26/2013,Cassandra  Franklin,Nestle Rolo Potz,13,279,3627,Delhi, Delhi,North,Tuesday
3/26/2013,Fernando  Rowe,Nestle Rowntree Fruit Pastil,2,137,274,Ahmedabad, Gujarat,West,Tuesday
3/26/2013,Elvira  Bowman,Nestle Maxibon Cookie,3,254,762,Srinagar, Jammu and Kashmir,North,Tuesday
3/27/2013,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,2,288,576,Delhi, Delhi,North,Wednesday
3/27/2013,Isabel  Cross,Nestle Smarties Pop-Up,2,171,342,Ranchi, Jharkhand,East,Wednesday
3/27/2013,Isabel  Cross,Nestle Kit Kat Cone,2,238,476,Ranchi, Jharkhand,East,Wednesday
3/27/2013,Jenny  Garcia,Nestle Fab,2,313,626,Shimla, Himachal Pradesh,North,Wednesday
3/28/2013,Drew  Rogers,Nestle Fab,20,389,7780,Delhi, Delhi,North,Thursday
3/28/2013,Salvador  Bass,Nestle Aero Mint Potz,2,382,764,Goa, Goa,West,Thursday
3/28/2013,Charlie  Wood,Nestle Rowntree Fruit Pastil,1,128,128,Agra, Uttar Pradesh,North,Thursday
3/28/2013,Cindy  Becker,Nestle Aero Mint Potz,1,338,338,Bangalore, Karnataka,South,Thursday
3/28/2013,Sandra  Floyd,Nestle Toffee Crumble,17,209,3553,Nainital, Uttarakhand,North,Thursday
3/28/2013,Elvira  Bowman,Nestle Fab,1,252,252,Srinagar, Jammu and Kashmir,North,Thursday
3/28/2013,Cassandra  Franklin,Nestle Smarties Pop-Up,3,279,837,Delhi, Delhi,North,Thursday
3/28/2013,Robert  Munoz,Nestle Fab,3,437,1311,Delhi, Delhi,North,Thursday
3/29/2013,Lorraine  Gibson,Nestle Smarties Pop-Up,2,330,660,Kolkata, West Bengal,East,Friday
3/29/2013,Salvador  Bass,Nestle Milky Bar Stick,3,490,1470,Goa, Goa,West,Friday
3/29/2013,Brooke  Horton,Nestle Kit Kat Cone,1,353,353,Nainital, Uttarakhand,North,Friday
3/30/2013,Eddie  Green,Nestle Smarties Pop-Up,3,180,540,Durgapur, West Bengal,East,Saturday
3/30/2013,Rachel  Gomez,Nestle Fab,3,202,606,Delhi, Delhi,North,Saturday
3/30/2013,Drew  Rogers,Nestle Toffee Crumble,25,147,3675,Delhi, Delhi,North,Saturday
3/30/2013,Drew  Rogers,Nestle Rolo Potz,2,232,464,Delhi, Delhi,North,Saturday
3/31/2013,Cindy  Becker,Nestle Rolo Potz,3,123,369,Bangalore, Karnataka,South,Sunday
3/31/2013,Salvador  Bass,Nestle Fab,3,287,861,Goa, Goa,West,Sunday
3/31/2013,Beth  Tucker,Nestle Smarties Pop-Up,16,139,2224,Pune, Maharashtra,West,Sunday
3/31/2013,Fernando  Rowe,Nestle Toffee Crumble,18,295,5310,Ahmedabad, Gujarat,West,Sunday
3/31/2013,Marian  Hill,Nestle Fab,2,344,688,Trivandrum, Kerala,South,Sunday
4/1/2013,Joey  Wong,Nestle Rowntree Screamers,21,200,4200,Goa, Goa,West,Monday
4/2/2013,Lula  Daniels,Nestle Rolo Potz,3,416,1248,Nainital, Uttarakhand,North,Tuesday
4/2/2013,Cassandra  Franklin,Nestle Smarties Pop-Up,1,466,466,Delhi, Delhi,North,Tuesday
4/2/2013,Mable  Lindsey,Nestle Fab,2,391,782,Ahmedabad, Gujarat,West,Tuesday
4/3/2013,Mable  Lindsey,Nestle Milky Bar Stick,2,137,274,Ahmedabad, Gujarat,West,Wednesday
4/3/2013,Billie  Chandler,Nestle Rowntree Fruit Pastil,1,286,286,Surat, Gujarat,West,Wednesday
4/4/2013,Brooke  Horton,Nestle Smarties Pop-Up,23,468,10764,Nainital, Uttarakhand,North,Thursday
4/4/2013,Isabel  Cross,Nestle Smarties Pop-Up,1,122,122,Ranchi, Jharkhand,East,Thursday
4/4/2013,Don  Gonzales,Nestle Rolo Potz,1,145,145,Mysore, Karnataka,South,Thursday
4/5/2013,Jaime  Pearson,Nestle Smarties Pop-Up,1,124,124,Jodhpur, Rajasthan,North,Friday
4/5/2013,Lance  Yates,Nestle Aero Mint Potz,1,171,171,Srinagar, Jammu and Kashmir,North,Friday
4/5/2013,Lynette  Brewer,Nestle Rolo Potz,2,442,884,Varanasi, Uttar Pradesh,North,Friday
4/5/2013,Guillermo  Potter,Nestle Rolo Potz,3,463,1389,Nainital, Uttarakhand,North,Friday
4/6/2013,Mable  Lindsey,Nestle Aero Mint Potz,2,342,684,Ahmedabad, Gujarat,West,Saturday
4/6/2013,Isabel  Cross,Nestle Aero Mint Potz,1,262,262,Ranchi, Jharkhand,East,Saturday
4/7/2013,Robert  Munoz,Nestle Rowntree Fruit Pastil,15,325,4875,Delhi, Delhi,North,Sunday
4/7/2013,Cassandra  Franklin,Nestle Smarties Pop-Up,3,221,663,Delhi, Delhi,North,Sunday
4/7/2013,Nellie  Joseph,Nestle Fab,2,445,890,Patna, Bihar,East,Sunday
4/7/2013,Paulette  Spencer,Nestle Smarties Pop-Up,3,178,534,Hyderabad, Telangana,South,Sunday
4/8/2013,Rachel  Gomez,Nestle Milky Bar Stick,2,228,456,Delhi, Delhi,North,Monday
4/8/2013,Colleen  Warren,Nestle Fab,1,221,221,Ahmedabad, Gujarat,West,Monday
4/8/2013,Christy  Olson,Nestle Maxibon Cookie,3,335,1005,Surat, Gujarat,West,Monday
4/8/2013,Robert  Munoz,Nestle Toffee Crumble,3,248,744,Delhi, Delhi,North,Monday
4/8/2013,Ivan  Adkins,Nestle Milky Bar Stick,3,308,924,Mumbai, Maharashtra,West,Monday
4/9/2013,Ernest  Davis,Nestle Nobbly Bobbly,1,222,222,Mumbai, Maharashtra,West,Tuesday
4/9/2013,Billie  Chandler,Nestle Fab,1,199,199,Surat, Gujarat,West,Tuesday
4/9/2013,Cecilia  Manning,Nestle Milky Bar Stick,3,239,717,Trivandrum, Kerala,South,Tuesday
4/9/2013,Carla  Mccormick,Nestle Smarties Pop-Up,14,121,1694,Varanasi, Uttar Pradesh,North,Tuesday
4/9/2013,Brooke  Horton,Nestle Milky Bar Stick,3,171,513,Nainital, Uttarakhand,North,Tuesday
4/10/2013,Brooke  Horton,Nestle Rolo Potz,2,320,640,Nainital, Uttarakhand,North,Wednesday
4/10/2013,Cindy  Becker,Nestle Fab,2,406,812,Bangalore, Karnataka,South,Wednesday
4/10/2013,Ruben  Nunez,Nestle Kit Kat Cone,3,356,1068,Ahmedabad, Gujarat,West,Wednesday
4/10/2013,Cindy  Becker,Nestle Milky Bar Stick,1,202,202,Bangalore, Karnataka,South,Wednesday
4/10/2013,Bernadette  Page,Nestle Rolo Potz,2,210,420,Delhi, Delhi,North,Wednesday
4/10/2013,Lynette  Brewer,Nestle Fab,2,399,798,Varanasi, Uttar Pradesh,North,Wednesday
4/11/2013,Dan  Peterson,Nestle Nobbly Bobbly,2,471,942,Shimla, Himachal Pradesh,North,Thursday
4/11/2013,Donna  Reid,Nestle Milky Bar Stick,4,251,1004,Goa, Goa,West,Thursday
4/12/2013,Jenny  Garcia,Nestle Rowntree Fruit Pastil,4,177,708,Shimla, Himachal Pradesh,North,Friday
4/12/2013,Shari  Silva,Nestle Fab,5,333,1665,Mysore, Karnataka,South,Friday
4/12/2013,Charlie  Wood,Nestle Fab,3,233,699,Agra, Uttar Pradesh,North,Friday
4/12/2013,Blake  Bridges,Nestle Smarties Pop-Up,1,194,194,Cochin, Kerala,South,Friday
4/13/2013,Max  Rodgers,Nestle Nobbly Bobbly,1,343,343,Nagpur, Maharashtra,West,Saturday
4/13/2013,Paulette  Spencer,Nestle Rowntree Fruit Pastil,19,366,6954,Hyderabad, Telangana,South,Saturday
4/13/2013,Mable  Lindsey,Nestle Aero Mint Potz,3,498,1494,Ahmedabad, Gujarat,West,Saturday
4/13/2013,Ruben  Nunez,Nestle Milky Bar Stick,2,229,458,Ahmedabad, Gujarat,West,Saturday
4/13/2013,Christina  Fuller,Nestle Maxibon Cookie,16,424,6784,Nagpur, Maharashtra,West,Saturday
4/13/2013,Billie  Chandler,Nestle Toffee Crumble,1,106,106,Surat, Gujarat,West,Saturday
4/14/2013,Mable  Lindsey,Nestle Rolo Potz,2,289,578,Ahmedabad, Gujarat,West,Sunday
4/14/2013,Shari  Silva,Nestle Smarties Pop-Up,1,380,380,Mysore, Karnataka,South,Sunday
4/14/2013,Shari  Silva,Nestle Toffee Crumble,2,494,988,Mysore, Karnataka,South,Sunday
4/14/2013,Elvira  Bowman,Nestle Rowntree Fruit Pastil,2,258,516,Srinagar, Jammu and Kashmir,North,Sunday
4/15/2013,Trevor  Jones,Nestle Smarties Pop-Up,3,303,909,Pune, Maharashtra,West,Monday
4/15/2013,Salvador  Bass,Nestle Smarties Pop-Up,3,415,1245,Goa, Goa,West,Monday
4/15/2013,Fernando  Rowe,Nestle Kit Kat Cone,1,169,169,Ahmedabad, Gujarat,West,Monday
4/15/2013,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,3,257,771,Delhi, Delhi,North,Monday
4/15/2013,Cecilia  Manning,Nestle Rolo Potz,1,397,397,Trivandrum, Kerala,South,Monday
4/15/2013,Sonya  Mullins,Nestle Milky Bar Stick,3,468,1404,Kolkata, West Bengal,East,Monday
4/16/2013,Elvira  Bowman,Nestle Kit Kat Cone,1,161,161,Srinagar, Jammu and Kashmir,North,Tuesday
4/16/2013,Joey  Wong,Nestle Aero Mint Potz,2,101,202,Goa, Goa,West,Tuesday
4/16/2013,Cassandra  Franklin,Nestle Toffee Crumble,3,178,534,Delhi, Delhi,North,Tuesday
4/16/2013,Don  Gonzales,Nestle Rowntree Fruit Pastil,3,103,309,Mysore, Karnataka,South,Tuesday
4/16/2013,Lula  Daniels,Nestle Smarties Pop-Up,2,247,494,Nainital, Uttarakhand,North,Tuesday
4/16/2013,Rachel  Gomez,Nestle Milky Bar Stick,1,239,239,Delhi, Delhi,North,Tuesday
4/17/2013,Trevor  Jones,Nestle Aero Mint Potz,1,321,321,Pune, Maharashtra,West,Wednesday
4/18/2013,Max  Rodgers,Nestle Kit Kat Cone,2,210,420,Nagpur, Maharashtra,West,Thursday
4/18/2013,Ben  Perez,Nestle Rowntree Fruit Pastil,3,216,648,Goa, Goa,West,Thursday
4/18/2013,Lorraine  Gibson,Nestle Aero Mint Potz,21,301,6321,Kolkata, West Bengal,East,Thursday
4/18/2013,Ruben  Nunez,Nestle Smarties Pop-Up,2,120,240,Ahmedabad, Gujarat,West,Thursday
4/18/2013,Allan  Ramos,Nestle Aero Mint Potz,2,250,500,Jodhpur, Rajasthan,North,Thursday
4/19/2013,Mable  Lindsey,Nestle Milky Bar Stick,2,188,376,Ahmedabad, Gujarat,West,Friday
4/19/2013,Guillermo  Potter,Nestle Kit Kat Cone,3,471,1413,Nainital, Uttarakhand,North,Friday
4/19/2013,Della  Jensen,Nestle Smarties Pop-Up,15,110,1650,Patna, Bihar,East,Friday
4/19/2013,Brooke  Horton,Nestle Aero Mint Potz,3,189,567,Nainital, Uttarakhand,North,Friday
4/19/2013,Edwin  Malone,Nestle Kit Kat Cone,3,277,831,Kolkata, West Bengal,East,Friday
4/19/2013,Dan  Peterson,Nestle Smarties Pop-Up,2,463,926,Shimla, Himachal Pradesh,North,Friday
4/19/2013,Ben  Perez,Nestle Nobbly Bobbly,2,230,460,Goa, Goa,West,Friday
4/19/2013,Edwin  Malone,Nestle Maxibon Cookie,1,332,332,Kolkata, West Bengal,East,Friday
4/20/2013,Bernadette  Page,Nestle Fab,1,309,309,Delhi, Delhi,North,Saturday
4/20/2013,Fernando  Rowe,Nestle Kit Kat Cone,1,323,323,Ahmedabad, Gujarat,West,Saturday
4/20/2013,Tracy  Reed,Nestle Nobbly Bobbly,4,370,1480,Agra, Uttar Pradesh,North,Saturday
4/20/2013,Johanna  Boone,Nestle Toffee Crumble,6,116,696,Mysore, Karnataka,South,Saturday
4/20/2013,Lee  Mack,Nestle Rowntree Screamers,2,420,840,Delhi, Delhi,North,Saturday
4/20/2013,Lorraine  Gibson,Nestle Fab,2,301,602,Kolkata, West Bengal,East,Saturday
